time_ms,time,IC3
53050.78,53.05078,-0.03466251
53054.69,53.05469,0.2165971
53058.59,53.05859,0.4078738
53062.5,53.0625,0.138805
53066.41,53.06641,-0.4407128
53070.31,53.07031,-0.7572688
53074.22,53.07422,-0.4278039
53078.12,53.07812,0.3254945
53082.03,53.08203,0.9279234
53085.94,53.08594,1.04707
53089.84,53.08984,0.8973823
53093.75,53.09375,0.9636883
53097.66,53.09766,1.476516
53101.56,53.10156,2.211028
53105.47,53.10547,2.803335
53109.38,53.10938,3.183143
53113.28,53.11328,3.574456
53117.19,53.11719,4.037742
53121.09,53.12109,4.172728
53125,53.125,3.493634
53128.91,53.12891,2.110564
53132.81,53.13281,0.8383167
53136.72,53.13672,0.4408428
53140.62,53.14062,0.8630193
53144.53,53.14453,1.368571
53148.44,53.14844,1.408301
53152.34,53.15234,1.149617
53156.25,53.15625,1.06585
53160.16,53.16016,1.240859
53164.06,53.16406,1.331018
53167.97,53.16797,1.105902
53171.88,53.17188,0.7319089
53175.78,53.17578,0.5004687
53179.69,53.17969,0.516759
53183.59,53.18359,0.7774444
53187.5,53.1875,1.329089
53191.41,53.19141,2.096445
53195.31,53.19531,2.652872
53199.22,53.19922,2.504581
53203.12,53.20312,1.691606
53207.03,53.20703,0.8467849
53210.94,53.21094,0.5046232
53214.84,53.21484,0.5362939
53218.75,53.21875,0.4936656
53222.66,53.22266,0.3504886
53226.56,53.22656,0.5362166
53230.47,53.23047,1.186854
53234.38,53.23438,1.702641
53238.28,53.23828,1.371451
53242.19,53.24219,0.2934863
53246.09,53.24609,-0.6403193
53250,53.25,-0.701836
53253.91,53.25391,-0.04262608
53257.81,53.25781,0.6577304
53261.72,53.26172,0.9931486
53265.62,53.26562,1.057414
53269.53,53.26953,1.074092
53273.44,53.27344,1.079502
53277.34,53.27734,1.028624
53281.25,53.28125,0.9581919
53285.16,53.28516,0.8924504
53289.06,53.28906,0.7387438
53292.97,53.29297,0.4165134
53296.88,53.29688,0.02381763
53300.78,53.30078,-0.289932
53304.69,53.30469,-0.5509043
53308.59,53.30859,-0.8733977
53312.5,53.3125,-1.155896
53316.41,53.31641,-1.086268
53320.31,53.32031,-0.6014262
53324.22,53.32422,-0.1658643
53328.12,53.32812,-0.3419515
53332.03,53.33203,-1.114331
53335.94,53.33594,-1.883917
53339.84,53.33984,-2.150517
53343.75,53.34375,-1.995164
53347.66,53.34766,-1.789888
53351.56,53.35156,-1.634888
53355.47,53.35547,-1.373141
53359.38,53.35938,-1.054147
53363.28,53.36328,-1.038338
53367.19,53.36719,-1.501688
53371.09,53.37109,-2.074295
53375,53.375,-2.236424
53378.91,53.37891,-2.006392
53382.81,53.38281,-1.955021
53386.72,53.38672,-2.462435
53390.62,53.39062,-3.197993
53394.53,53.39453,-3.499427
53398.44,53.39844,-3.167638
53402.34,53.40234,-2.631295
53406.25,53.40625,-2.349946
53410.16,53.41016,-2.312772
53414.06,53.41406,-2.191998
53417.97,53.41797,-1.866664
53421.88,53.42188,-1.550152
53425.78,53.42578,-1.415484
53429.69,53.42969,-1.329834
53433.59,53.43359,-1.040272
53437.5,53.4375,-0.5339575
53441.41,53.44141,-0.07217753
53445.31,53.44531,0.1365915
53449.22,53.44922,0.1847668
53453.12,53.45312,0.3006031
53457.03,53.45703,0.4986575
53460.94,53.46094,0.5277972
53464.84,53.46484,0.1511408
53468.75,53.46875,-0.5863336
53472.66,53.47266,-1.401221
53476.56,53.47656,-2.093616
53480.47,53.48047,-2.706343
53484.38,53.48438,-3.390547
53488.28,53.48828,-4.180253
53492.19,53.49219,-4.924061
53496.09,53.49609,-5.46012
53500,53.5,-5.747326
53503.91,53.50391,-5.797482
53507.81,53.50781,-5.498454
53511.72,53.51172,-4.620285
53515.62,53.51562,-3.095871
53519.53,53.51953,-1.253684
53523.44,53.52344,0.3284672
53527.34,53.52734,1.246048
53531.25,53.53125,1.522553
53535.16,53.53516,1.445243
53539.06,53.53906,1.22668
53542.97,53.54297,0.932483
53546.88,53.54688,0.6420735
53550.78,53.55078,0.4809957
53554.69,53.55469,0.3565353
53558.59,53.55859,-0.1723846
53562.5,53.5625,-1.429992
53566.41,53.56641,-3.019307
53570.31,53.57031,-3.949837
53574.22,53.57422,-3.614714
53578.12,53.57812,-2.571764
53582.03,53.58203,-2.05857
53585.94,53.58594,-2.63833
53589.84,53.58984,-3.577531
53593.75,53.59375,-3.767894
53597.66,53.59766,-3.075163
53601.56,53.60156,-2.480596
53605.47,53.60547,-2.8502
53609.38,53.60938,-3.865625
53613.28,53.61328,-4.419443
53617.19,53.61719,-3.877947
53621.09,53.62109,-2.682387
53625,53.625,-1.726178
53628.91,53.62891,-1.438768
53632.81,53.63281,-1.652542
53636.72,53.63672,-2.082526
53640.62,53.64062,-2.585949
53644.53,53.64453,-2.989575
53648.44,53.64844,-3.01156
53652.34,53.65234,-2.57186
53656.25,53.65625,-2.055013
53660.16,53.66016,-1.993901
53664.06,53.66406,-2.435663
53667.97,53.66797,-2.799205
53671.88,53.67188,-2.468024
53675.78,53.67578,-1.452216
53679.69,53.67969,-0.3715371
53683.59,53.68359,0.2166969
53687.5,53.6875,0.3653196
53691.41,53.69141,0.5631757
53695.31,53.69531,1.159002
53699.22,53.69922,2.000196
53703.12,53.70312,2.606251
53707.03,53.70703,2.609389
53710.94,53.71094,1.97936
53714.84,53.71484,0.9722683
53718.75,53.71875,-0.04113579
53722.66,53.72266,-0.7165715
53726.56,53.72656,-0.8545001
53730.47,53.73047,-0.5142534
53734.38,53.73438,-0.01654911
53738.28,53.73828,0.2586831
53742.19,53.74219,0.2101383
53746.09,53.74609,0.1036299
53750,53.75,0.2622112
53753.91,53.75391,0.6872641
53757.81,53.75781,1.00949
53761.72,53.76172,0.9233624
53765.62,53.76562,0.6206653
53769.53,53.76953,0.6697708
53773.44,53.77344,1.381338
53777.34,53.77734,2.332763
53781.25,53.78125,2.692389
53785.16,53.78516,2.078122
53789.06,53.78906,1.003129
53792.97,53.79297,0.3129621
53796.88,53.79688,0.2135499
53800.78,53.80078,0.07906687
53804.69,53.80469,-0.662783
53808.59,53.80859,-1.644345
53812.5,53.8125,-1.81178
53816.41,53.81641,-0.6287954
53820.31,53.82031,1.166744
53824.22,53.82422,2.189837
53828.12,53.82812,1.709708
53832.03,53.83203,0.2358299
53835.94,53.83594,-1.07251
53839.84,53.83984,-1.382527
53843.75,53.84375,-0.6306757
53847.66,53.84766,0.6711705
53851.56,53.85156,1.824142
53855.47,53.85547,2.298414
53859.38,53.85938,2.039623
53863.28,53.86328,1.510884
53867.19,53.86719,1.252074
53871.09,53.87109,1.281165
53875,53.875,1.073585
53878.91,53.87891,0.2733039
53882.81,53.88281,-0.764378
53886.72,53.88672,-1.35386
53890.62,53.89062,-1.365276
53894.53,53.89453,-1.458513
53898.44,53.89844,-2.269185
53902.34,53.90234,-3.614024
53906.25,53.90625,-4.687103
53910.16,53.91016,-4.951232
53914.06,53.91406,-4.579515
53917.97,53.91797,-4.012323
53921.88,53.92188,-3.421961
53925.78,53.92578,-2.776681
53929.69,53.92969,-2.190277
53933.59,53.93359,-1.843837
53937.5,53.9375,-1.589564
53941.41,53.94141,-0.9306926
53945.31,53.94531,0.3881181
53949.22,53.94922,1.904891
53953.12,53.95312,2.777577
53957.03,53.95703,2.588911
53960.94,53.96094,1.715628
53964.84,53.96484,0.8546104
53968.75,53.96875,0.3415189
53972.66,53.97266,0.008508474
53976.56,53.97656,-0.4061815
53980.47,53.98047,-0.897247
53984.38,53.98438,-1.27384
53988.28,53.98828,-1.460146
53992.19,53.99219,-1.618669
53996.09,53.99609,-1.96316
54000,54,-2.504546
54003.91,54.00391,-2.965112
54007.81,54.00781,-2.942795
54011.72,54.01172,-2.221811
54015.62,54.01562,-0.9807472
54019.53,54.01953,0.2751132
54023.44,54.02344,1.09873
54027.34,54.02734,1.467959
54031.25,54.03125,1.73943
54035.16,54.03516,2.249163
54039.06,54.03906,2.918223
54042.97,54.04297,3.326775
54046.88,54.04688,3.168887
54050.78,54.05078,2.53986
54054.69,54.05469,1.782392
54058.59,54.05859,1.120975
54062.5,54.0625,0.5684703
54066.41,54.06641,0.1545317
54070.31,54.07031,0.05906945
54074.22,54.07422,0.4018098
54078.12,54.07812,0.9557971
54082.03,54.08203,1.226294
54085.94,54.08594,0.9166234
54089.84,54.08984,0.2740333
54093.75,54.09375,-0.06579824
54097.66,54.09766,0.397508
54101.56,54.10156,1.622055
54105.47,54.10547,3.077727
54109.38,54.10938,4.135358
54113.28,54.11328,4.481998
54117.19,54.11719,4.297831
54121.09,54.12109,4.060595
54125,54.125,4.113862
54128.91,54.12891,4.373006
54132.81,54.13281,4.423263
54136.72,54.13672,3.922787
54140.62,54.14062,2.903704
54144.53,54.14453,1.655769
54148.44,54.14844,0.4264488
54152.34,54.15234,-0.6772229
54156.25,54.15625,-1.540707
54160.16,54.16016,-1.965575
54164.06,54.16406,-1.857021
54167.97,54.16797,-1.354071
54171.88,54.17188,-0.6584849
54175.78,54.17578,0.2309766
54179.69,54.17969,1.46614
54183.59,54.18359,2.953023
54187.5,54.1875,4.183988
54191.41,54.19141,4.592342
54195.31,54.19531,4.059224
54199.22,54.19922,3.002908
54203.12,54.20312,1.96221
54207.03,54.20703,1.217025
54210.94,54.21094,0.8134584
54214.84,54.21484,0.7752753
54218.75,54.21875,1.089797
54222.66,54.22266,1.538767
54226.56,54.22656,1.745705
54230.47,54.23047,1.480633
54234.38,54.23438,0.8730517
54238.28,54.23828,0.2070962
54242.19,54.24219,-0.4324929
54246.09,54.24609,-1.200265
54250,54.25,-2.14654
54253.91,54.25391,-2.960939
54257.81,54.25781,-3.208252
54261.72,54.26172,-2.787295
54265.62,54.26562,-2.065482
54269.53,54.26953,-1.493705
54273.44,54.27344,-1.198632
54277.34,54.27734,-1.050301
54281.25,54.28125,-1.051685
54285.16,54.28516,-1.441353
54289.06,54.28906,-2.271525
54292.97,54.29297,-3.040296
54296.88,54.29688,-2.975334
54300.78,54.30078,-1.806466
54304.69,54.30469,-0.09444118
54308.59,54.30859,1.330589
54312.5,54.3125,2.149857
54316.41,54.31641,2.658959
54320.31,54.32031,3.116687
54324.22,54.32422,3.304704
54328.12,54.32812,2.929323
54332.03,54.33203,2.253858
54335.94,54.33594,2.000676
54339.84,54.33984,2.523846
54343.75,54.34375,3.334647
54347.66,54.34766,3.683475
54351.56,54.35156,3.432996
54355.47,54.35547,3.087514
54359.38,54.35938,2.962117
54363.28,54.36328,2.663498
54367.19,54.36719,1.686726
54371.09,54.37109,0.2913544
54375,54.375,-0.6022943
54378.91,54.37891,-0.4931882
54382.81,54.38281,0.03679579
54386.72,54.38672,0.02805518
54390.62,54.39062,-0.676298
54394.53,54.39453,-1.279721
54398.44,54.39844,-1.11023
54402.34,54.40234,-0.5055249
54406.25,54.40625,-0.3081181
54410.16,54.41016,-0.648607
54414.06,54.41406,-0.6708659
54417.97,54.41797,0.3640256
54421.88,54.42188,1.968174
54425.78,54.42578,2.775226
54429.69,54.42969,2.046961
54433.59,54.43359,0.6024033
54437.5,54.4375,0.06067014
54441.41,54.44141,1.227189
54445.31,54.44531,3.375208
54449.22,54.44922,5.082417
54453.12,54.45312,5.584013
54457.03,54.45703,5.214917
54460.94,54.46094,4.720918
54464.84,54.46484,4.418334
54468.75,54.46875,4.124423
54472.66,54.47266,3.71129
54476.56,54.47656,3.390553
54480.47,54.48047,3.383162
54484.38,54.48438,3.524383
54488.28,54.48828,3.411043
54492.19,54.49219,2.961911
54496.09,54.49609,2.591723
54500,54.5,2.695343
54503.91,54.50391,3.110451
54507.81,54.50781,3.267492
54511.72,54.51172,2.864363
54515.62,54.51562,2.190435
54519.53,54.51953,1.69314
54523.44,54.52344,1.432919
54527.34,54.52734,1.174113
54531.25,54.53125,0.8993198
54535.16,54.53516,0.9327912
54539.06,54.53906,1.460552
54542.97,54.54297,2.173415
54546.88,54.54688,2.590627
54550.78,54.55078,2.680377
54554.69,54.55469,2.853178
54558.59,54.55859,3.291614
54562.5,54.5625,3.589493
54566.41,54.56641,3.229534
54570.31,54.57031,2.340302
54574.22,54.57422,1.652874
54578.12,54.57812,1.618434
54582.03,54.58203,1.787604
54585.94,54.58594,1.298523
54589.84,54.58984,-0.07358253
54593.75,54.59375,-1.584899
54597.66,54.59766,-2.30632
54601.56,54.60156,-2.125334
54605.47,54.60547,-1.780637
54609.38,54.60938,-1.937074
54613.28,54.61328,-2.444896
54617.19,54.61719,-2.595896
54621.09,54.62109,-1.960677
54625,54.625,-0.7793411
54628.91,54.62891,0.4893917
54632.81,54.63281,1.706049
54636.72,54.63672,2.936171
54640.62,54.64062,3.969738
54644.53,54.64453,4.298305
54648.44,54.64844,3.721972
54652.34,54.65234,2.742049
54656.25,54.65625,2.11143
54660.16,54.66016,2.038038
54664.06,54.66406,2.074726
54667.97,54.66797,1.835114
54671.88,54.67188,1.514953
54675.78,54.67578,1.546515
54679.69,54.67969,1.900393
54683.59,54.68359,2.034902
54687.5,54.6875,1.624136
54691.41,54.69141,1.037099
54695.31,54.69531,0.9123788
54699.22,54.69922,1.395381
54703.12,54.70312,1.976933
54707.03,54.70703,2.095356
54710.94,54.71094,1.744645
54714.84,54.71484,1.438748
54718.75,54.71875,1.653543
54722.66,54.72266,2.383908
54726.56,54.72656,3.179719
54730.47,54.73047,3.564388
54734.38,54.73438,3.49137
54738.28,54.73828,3.386137
54742.19,54.74219,3.692095
54746.09,54.74609,4.277211
54750,54.75,4.416446
54753.91,54.75391,3.582763
54757.81,54.75781,2.155962
54761.72,54.76172,1.122855
54765.62,54.76562,0.9894463
54769.53,54.76953,1.177842
54773.44,54.77344,0.7848852
54777.34,54.77734,-0.2305005
54781.25,54.78125,-0.9956514
54785.16,54.78516,-0.9192669
54789.06,54.78906,-0.5576717
54792.97,54.79297,-0.9130647
54796.88,54.79688,-2.05228
54800.78,54.80078,-2.850424
54804.69,54.80469,-2.297338
54808.59,54.80859,-0.7354778
54812.5,54.8125,0.5551953
54816.41,54.81641,0.8561367
54820.31,54.82031,0.707162
54824.22,54.82422,1.011664
54828.12,54.82812,1.799834
54832.03,54.83203,2.269521
54835.94,54.83594,1.9571
54839.84,54.83984,1.442232
54843.75,54.84375,1.656799
54847.66,54.84766,2.641862
54851.56,54.85156,3.377748
54855.47,54.85547,2.930166
54859.38,54.85938,1.51303
54863.28,54.86328,0.2409158
54867.19,54.86719,-0.093474
54871.09,54.87109,0.2525019
54875,54.875,0.5122995
54878.91,54.87891,0.4181587
54882.81,54.88281,0.3956078
54886.72,54.88672,0.8150468
54890.62,54.89062,1.406379
54894.53,54.89453,1.593858
54898.44,54.89844,1.280328
54902.34,54.90234,0.9806752
54906.25,54.90625,1.100618
54910.16,54.91016,1.359362
54914.06,54.91406,1.11578
54917.97,54.91797,0.1662269
54921.88,54.92188,-1.033898
54925.78,54.92578,-1.947452
54929.69,54.92969,-2.505245
54933.59,54.93359,-2.894552
54937.5,54.9375,-2.991618
54941.41,54.94141,-2.373367
54945.31,54.94531,-1.004234
54949.22,54.94922,0.3528267
54953.12,54.95312,0.7395833
54957.03,54.95703,0.08607405
54960.94,54.96094,-0.5545727
54964.84,54.96484,-0.06688219
54968.75,54.96875,1.487558
54972.66,54.97266,2.865135
54976.56,54.97656,2.985283
54980.47,54.98047,2.120775
54984.38,54.98438,1.594654
54988.28,54.98828,2.319009
54992.19,54.99219,3.809584
54996.09,54.99609,4.786454
55000,55,4.585266
55003.91,55.00391,3.719311
55007.81,55.00781,3.035201
55011.72,55.01172,2.610301
55015.62,55.01562,1.753547
55019.53,55.01953,0.01642418
55023.44,55.02344,-2.077796
55027.34,55.02734,-3.494797
55031.25,55.03125,-3.720932
55035.16,55.03516,-3.142076
55039.06,55.03906,-2.519087
55042.97,55.04297,-2.299297
55046.88,55.04688,-2.46879
55050.78,55.05078,-2.821539
55054.69,55.05469,-3.13108
55058.59,55.05859,-3.114889
55062.5,55.0625,-2.506948
55066.41,55.06641,-1.328126
55070.31,55.07031,-0.01288789
55074.22,55.07422,0.8519055
55078.12,55.07812,1.008373
55082.03,55.08203,0.7886629
55085.94,55.08594,0.8744447
55089.84,55.08984,1.714473
55093.75,55.09375,3.053005
55097.66,55.09766,4.003239
55101.56,55.10156,3.754135
55105.47,55.10547,2.364223
55109.38,55.10938,0.7965833
55113.28,55.11328,-0.005992889
55117.19,55.11719,-0.1009104
55121.09,55.12109,-0.465041
55125,55.125,-1.845943
55128.91,55.12891,-3.835281
55132.81,55.13281,-5.252736
55136.72,55.13672,-5.360444
55140.62,55.14062,-4.516533
55144.53,55.14453,-3.594884
55148.44,55.14844,-3.025874
55152.34,55.15234,-2.581892
55156.25,55.15625,-1.88552
55160.16,55.16016,-0.8221964
55164.06,55.16406,0.5372925
55167.97,55.16797,2.093803
55171.88,55.17188,3.586992
55175.78,55.17578,4.460038
55179.69,55.17969,4.249252
55183.59,55.18359,3.176159
55187.5,55.1875,2.146932
55191.41,55.19141,1.984773
55195.31,55.19531,2.660777
55199.22,55.19922,3.392249
55203.12,55.20312,3.456037
55207.03,55.20703,2.806421
55210.94,55.21094,1.900599
55214.84,55.21484,1.105684
55218.75,55.21875,0.4255696
55222.66,55.22266,-0.216415
55226.56,55.22656,-0.6631383
55230.47,55.23047,-0.6318155
55234.38,55.23438,-0.1046097
55238.28,55.23828,0.4922145
55242.19,55.24219,0.6112658
55246.09,55.24609,0.07959285
55250,55.25,-0.7438049
55253.91,55.25391,-1.299737
55257.81,55.25781,-1.30078
55261.72,55.26172,-0.894264
55265.62,55.26562,-0.393
55269.53,55.26953,0.0673337
55273.44,55.27344,0.5720159
55277.34,55.27734,1.193921
55281.25,55.28125,1.81179
55285.16,55.28516,2.234049
55289.06,55.28906,2.462647
55292.97,55.29297,2.715584
55296.88,55.29688,3.109243
55300.78,55.30078,3.399149
55304.69,55.30469,3.169475
55308.59,55.30859,2.314469
55312.5,55.3125,1.260041
55316.41,55.31641,0.5848114
55320.31,55.32031,0.4174752
55324.22,55.32422,0.348794
55328.12,55.32812,0.01549527
55332.03,55.33203,-0.3477293
55335.94,55.33594,-0.1646429
55339.84,55.33984,0.683287
55343.75,55.34375,1.526156
55347.66,55.34766,1.570348
55351.56,55.35156,0.864181
55355.47,55.35547,0.3685981
55359.38,55.35938,0.9772204
55363.28,55.36328,2.517519
55367.19,55.36719,3.867929
55371.09,55.37109,4.082888
55375,55.375,3.2711
55378.91,55.37891,2.35825
55382.81,55.38281,2.082239
55386.72,55.38672,2.321425
55390.62,55.39062,2.4061
55394.53,55.39453,1.954768
55398.44,55.39844,1.29705
55402.34,55.40234,1.059427
55406.25,55.40625,1.413273
55410.16,55.41016,1.867534
55414.06,55.41406,1.86345
55417.97,55.41797,1.497123
55421.88,55.42188,1.411957
55425.78,55.42578,1.909812
55429.69,55.42969,2.384708
55433.59,55.43359,1.890389
55437.5,55.4375,0.2833611
55441.41,55.44141,-1.477682
55445.31,55.44531,-2.312726
55449.22,55.44922,-2.109368
55453.12,55.45312,-1.604521
55457.03,55.45703,-1.288858
55460.94,55.46094,-0.8689975
55464.84,55.46484,0.006895244
55468.75,55.46875,0.894222
55472.66,55.47266,0.9068583
55476.56,55.47656,-0.07730711
55480.47,55.48047,-1.041359
55484.38,55.48438,-0.9392642
55488.28,55.48828,0.05349135
55492.19,55.49219,0.7338628
55496.09,55.49609,0.2283607
55500,55.5,-1.172235
55503.91,55.50391,-2.592539
55507.81,55.50781,-3.623328
55511.72,55.51172,-4.430028
55515.62,55.51562,-5.064033
55519.53,55.51953,-5.211329
55523.44,55.52344,-4.77157
55527.34,55.52734,-4.32139
55531.25,55.53125,-4.584478
55535.16,55.53516,-5.49565
55539.06,55.53906,-6.145612
55542.97,55.54297,-5.793004
55546.88,55.54688,-4.694506
55550.78,55.55078,-3.68583
55554.69,55.55469,-3.128077
55558.59,55.55859,-2.646387
55562.5,55.5625,-1.915661
55566.41,55.56641,-1.299257
55570.31,55.57031,-1.394908
55574.22,55.57422,-2.09117
55578.12,55.57812,-2.519042
55582.03,55.58203,-2.093112
55585.94,55.58594,-1.295037
55589.84,55.58984,-1.119301
55593.75,55.59375,-1.827071
55597.66,55.59766,-2.597975
55601.56,55.60156,-2.490367
55605.47,55.60547,-1.471105
55609.38,55.60938,-0.3125563
55613.28,55.61328,0.315494
55617.19,55.61719,0.3422729
55621.09,55.62109,-0.00320673
55625,55.625,-0.5791873
55628.91,55.62891,-1.255458
55632.81,55.63281,-1.746845
55636.72,55.63672,-1.882871
55640.62,55.64062,-1.9743
55644.53,55.64453,-2.561746
55648.44,55.64844,-3.674334
55652.34,55.65234,-4.564516
55656.25,55.65625,-4.413638
55660.16,55.66016,-3.187709
55664.06,55.66406,-1.60141
55667.97,55.66797,-0.3714318
55671.88,55.67188,0.2502982
55675.78,55.67578,0.2450822
55679.69,55.67969,-0.432627
55683.59,55.68359,-1.615677
55687.5,55.6875,-2.682176
55691.41,55.69141,-2.97097
55695.31,55.69531,-2.528369
55699.22,55.69922,-2.123545
55703.12,55.70312,-2.391614
55707.03,55.70703,-3.127142
55710.94,55.71094,-3.605369
55714.84,55.71484,-3.506495
55718.75,55.71875,-3.240688
55722.66,55.72266,-3.357397
55726.56,55.72656,-3.866155
55730.47,55.73047,-4.292954
55734.38,55.73438,-4.240843
55738.28,55.73828,-3.672122
55742.19,55.74219,-2.781771
55746.09,55.74609,-1.782491
55750,55.75,-0.8670325
55753.91,55.75391,-0.2281652
55757.81,55.75781,0.06691546
55761.72,55.76172,0.1498007
55765.62,55.76562,0.2285663
55769.53,55.76953,0.4029458
55773.44,55.77344,0.6321692
55777.34,55.77734,0.817291
55781.25,55.78125,0.8641255
55785.16,55.78516,0.6844711
55789.06,55.78906,0.2607207
55792.97,55.79297,-0.2526756
55796.88,55.79688,-0.6450424
55800.78,55.80078,-0.8994386
55804.69,55.80469,-1.221877
55808.59,55.80859,-1.736844
55812.5,55.8125,-2.250203
55816.41,55.81641,-2.447351
55820.31,55.82031,-2.261934
55824.22,55.82422,-1.875688
55828.12,55.82812,-1.351746
55832.03,55.83203,-0.513779
55835.94,55.83594,0.6697443
55839.84,55.83984,1.770132
55843.75,55.84375,2.249372
55847.66,55.84766,2.103671
55851.56,55.85156,1.868178
55855.47,55.85547,1.883622
55859.38,55.85938,1.803825
55863.28,55.86328,1.058766
55867.19,55.86719,-0.3330654
55871.09,55.87109,-1.705324
55875,55.875,-2.520018
55878.91,55.87891,-2.940028
55882.81,55.88281,-3.491004
55886.72,55.88672,-4.35095
55890.62,55.89062,-5.214164
55894.53,55.89453,-5.754849
55898.44,55.89844,-5.945273
55902.34,55.90234,-5.907796
55906.25,55.90625,-5.710068
55910.16,55.91016,-5.457626
55914.06,55.91406,-5.37313
55917.97,55.91797,-5.537008
55921.88,55.92188,-5.626443
55925.78,55.92578,-5.145508
55929.69,55.92969,-3.996113
55933.59,55.93359,-2.646499
55937.5,55.9375,-1.641528
55941.41,55.94141,-1.104367
55945.31,55.94531,-0.8063018
55949.22,55.94922,-0.5751622
55953.12,55.95312,-0.4345663
55957.03,55.95703,-0.4028648
55960.94,55.96094,-0.4138119
55964.84,55.96484,-0.5252475
55968.75,55.96875,-0.9250093
55972.66,55.97266,-1.556335
55976.56,55.97656,-1.914157
55980.47,55.98047,-1.483392
55984.38,55.98438,-0.4671503
55988.28,55.98828,0.2157966
55992.19,55.99219,-0.1479056
55996.09,55.99609,-1.244156
56000,56,-2.036042
56003.91,56.00391,-1.921474
56007.81,56.00781,-1.404375
56011.72,56.01172,-1.488156
56015.62,56.01562,-2.452338
56019.53,56.01953,-3.420138
56023.44,56.02344,-3.243083
56027.34,56.02734,-1.721594
56031.25,56.03125,0.1483064
56035.16,56.03516,1.16452
56039.06,56.03906,1.083482
56042.97,56.04297,0.6896659
56046.88,56.04688,0.7829133
56050.78,56.05078,1.298274
56054.69,56.05469,1.583052
56058.59,56.05859,1.40177
56062.5,56.0625,1.339531
56066.41,56.06641,2.015325
56070.31,56.07031,3.09813
56074.22,56.07422,3.461269
56078.12,56.07812,2.412939
56082.03,56.08203,0.5991833
56085.94,56.08594,-0.5772098
56089.84,56.08984,-0.3636143
56093.75,56.09375,0.7150445
56097.66,56.09766,1.633033
56101.56,56.10156,2.042681
56105.47,56.10547,2.458392
56109.38,56.10938,3.417038
56113.28,56.11328,4.750565
56117.19,56.11719,5.825536
56121.09,56.12109,6.322264
56125,56.125,6.525033
56128.91,56.12891,6.828062
56132.81,56.13281,7.161309
56136.72,56.13672,7.078975
56140.62,56.14062,6.345353
56144.53,56.14453,5.266981
56148.44,56.14844,4.355019
56152.34,56.15234,3.78687
56156.25,56.15625,3.358917
56160.16,56.16016,2.897727
56164.06,56.16406,2.539326
56167.97,56.16797,2.504467
56171.88,56.17188,2.689752
56175.78,56.17578,2.713903
56179.69,56.17969,2.38771
56183.59,56.18359,1.977083
56187.5,56.1875,1.882487
56191.41,56.19141,2.122916
56195.31,56.19531,2.325031
56199.22,56.19922,2.202433
56203.12,56.20312,1.903623
56207.03,56.20703,1.812913
56210.94,56.21094,2.119751
56214.84,56.21484,2.70732
56218.75,56.21875,3.366265
56222.66,56.22266,3.939622
56226.56,56.22656,4.285339
56230.47,56.23047,4.285708
56234.38,56.23438,3.990606
56238.28,56.23828,3.664129
56242.19,56.24219,3.516623
56246.09,56.24609,3.456409
56250,56.25,3.263496
56253.91,56.25391,2.912055
56257.81,56.25781,2.570164
56261.72,56.26172,2.2783
56265.62,56.26562,1.827021
56269.53,56.26953,1.124727
56273.44,56.27344,0.4999955
56277.34,56.27734,0.3988222
56281.25,56.28125,0.7809438
56285.16,56.28516,1.084186
56289.06,56.28906,0.8775297
56292.97,56.29297,0.3625773
56296.88,56.29688,0.05633724
56300.78,56.30078,0.1086032
56304.69,56.30469,0.2258425
56308.59,56.30859,0.200813
56312.5,56.3125,0.2047081
56316.41,56.31641,0.4007154
56320.31,56.32031,0.5244294
56324.22,56.32422,0.1563628
56328.12,56.32812,-0.6155332
56332.03,56.33203,-1.106384
56335.94,56.33594,-0.7696997
56339.84,56.33984,0.1436985
56343.75,56.34375,0.8156241
56347.66,56.34766,0.6788669
56351.56,56.35156,-0.08398306
56355.47,56.35547,-0.8436276
56359.38,56.35938,-1.132237
56363.28,56.36328,-0.8889544
56367.19,56.36719,-0.3357272
56371.09,56.37109,0.2522306
56375,56.375,0.6666358
56378.91,56.37891,0.8181212
56382.81,56.38281,0.7901186
56386.72,56.38672,0.8348111
56390.62,56.39062,1.264542
56394.53,56.39453,2.237163
56398.44,56.39844,3.558817
56402.34,56.40234,4.697118
56406.25,56.40625,5.108819
56410.16,56.41016,4.676246
56414.06,56.41406,3.856014
56417.97,56.41797,3.298383
56421.88,56.42188,3.236056
56425.78,56.42578,3.327387
56429.69,56.42969,3.109011
56433.59,56.43359,2.536479
56437.5,56.4375,1.982807
56441.41,56.44141,1.719656
56445.31,56.44531,1.585762
56449.22,56.44922,1.237989
56453.12,56.45312,0.6208451
56457.03,56.45703,0.02692461
56460.94,56.46094,-0.290833
56464.84,56.46484,-0.4128654
56468.75,56.46875,-0.5973005
56472.66,56.47266,-0.9371564
56476.56,56.47656,-1.261386
56480.47,56.48047,-1.347852
56484.38,56.48438,-1.145041
56488.28,56.48828,-0.7646605
56492.19,56.49219,-0.3270018
56496.09,56.49609,0.131639
56500,56.5,0.6261057
56503.91,56.50391,1.136602
56507.81,56.50781,1.556118
56511.72,56.51172,1.730277
56515.62,56.51562,1.595962
56519.53,56.51953,1.33507
56523.44,56.52344,1.279746
56527.34,56.52734,1.599575
56531.25,56.53125,2.107918
56535.16,56.53516,2.46032
56539.06,56.53906,2.610184
56542.97,56.54297,2.862537
56546.88,56.54688,3.349133
56550.78,56.55078,3.562985
